"StartDate","EndDate","Status","Progress","Duration..in.seconds.","Finished","RecordedDate","ResponseId","RecipientLastName","RecipientFirstName","RecipientEmail","ExternalReference","DistributionChannel","UserLanguage","comprehension_boxes","comprehension_your_boxes","comprehension_winning_boxes","comprehension_fc","comprehension_lc","comprehension_ps","comprehension_cc","pre1","pre2","pre3","pre_fc","pre_lc","pre_ps","pre_cc","c_selection1","c_selection2","c_selection3","post1","post2","post3","post_fc","post_lc","post_ps","post_cc","likelihood","confidence1","confidence2","why","why_fc","why_lc","why_ps","why_cc","age","gender","education","winning_box","outcome","order","pre","choice","choice_text","box","box_image","box_text","p_selected","winning_box_text","IPAddress_coded","workerId_coded","excluded","excluded_reason","p_highest","p_lowest","p_second_highest","uniform","choice_tertiary"
"2019-09-25 11:01:01","2019-09-25 11:04:45","0","100","224","1","2019-09-25 11:04:45","R_3maW1OsHiJ8Shjo","","","","","anonymous","EN","3","1","1","2.672","9.472","11.02","3",NA,NA,NA,"","","","","Off","Off","On",30,30,40,"14.997","32.238","34.401","4","5","7","8","because after assigning 30% to the other 2 boxes that was the remaining amount","21.467","21.467","43.473","1","40","1","4","3","$1.00","123",0,1,"You have selected this box as your box.",3,"https://wharton.ca1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_byGtAtR4WsrhcqN","Right",40,"Right",99,486,0,"NA",40,30,30,0,1
"2019-09-25 12:38:01","2019-09-25 12:41:08","0","100","187","1","2019-09-25 12:41:08","R_3IQpYw6pPUz69Jm","","","","","anonymous","EN","3","1","1","2.746","6.401","8.471","3",NA,NA,NA,"","","","","Off","Off","On",33.3,33.4,33.3,"9.232","29.54","31.085","4","4","4","4","1/3 = 33.3","5.037","5.037","19.407","1","68","0","5","1","$0.00","213",0,1,"You have selected this box as your box.",3,"https://wharton.ca1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_byGtAtR4WsrhcqN","Right",33.3,"Left",431,487,0,"NA",33.4,33.3,33.3,1,1
"2019-09-25 11:35:08","2019-09-25 11:37:59","0","100","171","1","2019-09-25 11:38:00","R_urWTdB3zwhsGtWh","","","","","anonymous","EN","3","1","1","2.437","6.118","7.804","3",NA,NA,NA,"","","","","Off","Off","On",33.3,33.3,33.4,"6.839","14.793","19.701","5","3","4","5","Because that is the percentage for each box. I added an extra 0.1 to my box in hopes of winning.","4.355","4.355","36.097","1","29","1","4","2","$0.00","312",0,1,"You have selected this box as your box.",3,"https://wharton.ca1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_byGtAtR4WsrhcqN","Right",33.4,"Middle",156,488,0,"NA",33.4,33.3,33.3,1,1
"2019-09-25 11:09:51","2019-09-25 11:14:51","0","100","300","1","2019-09-25 11:14:52","R_2DZ7Qk1mNk8gwcE","","","","","anonymous","EN","3","1","3","3.023","8.055","9.156","3",33,33,34,"3.559","46.365","48.279","13","Off","On","Off",NA,NA,NA,"","","","","7","0","6","I tried to spread the chance equally across all three boxes as the winning box","4.481","34.231","45.696","3","37","0","4","1","$0.00","321",1,1,"You have selected this box as your box.",2,"https://wharton.ca1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_6Ft5pvdFg2hzi5v","Middle",33,"Left",358,489,0,"NA",34,33,33,1,0
"2019-09-25 11:42:38","2019-09-25 11:46:26","0","100","228","1","2019-09-25 11:46:26","R_1FzHqYWcR7uQz6j","","","","","anonymous","EN","3","1","1","2.842","6.588","7.401","3",NA,NA,NA,"","","","","Off","Off","On",30,25,45,"2.458","11.256","14.877","3","10","10","10","I had a feeling and I was just drawn to the box and I have belief about it that the left box has a winning 1.00 for me. ","1.993","1.993","56.956","1","23","1","3","3","$1.00","132",0,1,"You have selected this box as your box.",3,"https://wharton.ca1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_byGtAtR4WsrhcqN","Right",45,"Right",607,490,0,"NA",45,25,30,0,1
"2019-09-25 11:03:06","2019-09-25 11:05:52","0","100","165","1","2019-09-25 11:05:52","R_BzSQaiIjX7FvmNP","","","","","anonymous","EN","3","1","1","2.201","5.665","7.95","4",NA,NA,NA,"","","","","Off","On","Off",33,34,33,"0","0","14.776","0","3","3","3","They're all equally likely to be selected","2.894","35.602","40.587","3","58","0","4","2","$1.00","312",0,1,"You have selected this box as your box.",2,"https://wharton.ca1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_6Ft5pvdFg2hzi5v","Middle",34,"Middle",417,491,0,"NA",34,33,33,1,1
"2019-09-25 11:05:49","2019-09-25 11:08:51","0","100","181","1","2019-09-25 11:08:51","R_3rS5Tg5i2VnOnbH","","","","","anonymous","EN","3","1","1","2.621","15.57","19.102","3",NA,NA,NA,"","","","","","","",33,33,34,"6.104","11.937","14.925","3","6","6","7","Because its one in three so that percentage is correct.","3.772","3.772","18.113","1","35","0","3","3","$1.00","231",0,0,"The computer has randomly selected this box as your box.",3,"https://wharton.ca1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_byGtAtR4WsrhcqN","Right",34,"Right",526,492,0,"NA",34,33,33,1,2
"2019-09-25 11:08:48","2019-09-25 11:12:17","0","100","208","1","2019-09-25 11:12:18","R_bOYsG418wrxQkZX","","","","","anonymous","EN","3","1","1","3.667","8.932","10.787","3",33.3,33.3,33.4,"5.121","58.803","73.559","15","On","Off","Off",NA,NA,NA,"","","","","4","8","4","There are three boxes and if each has an equal chance of being picked that means there is a 33.3% chance of being picked.","3.243","3.243","36.815","1","18","0","2","1","$1.00","312",1,1,"You have selected this box as your box.",1,"https://wharton.ca1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_cZ26urzdWdrwgHr","Left",33.3,"Left",63,493,0,"NA",33.4,33.3,33.3,1,0
"2019-09-25 11:51:50","2019-09-25 11:54:32","0","100","161","1","2019-09-25 11:54:32","R_1dt0JgUqwPkspub","","","","","anonymous","EN","3","0","1","3.815","8.975","10.312","4",NA,NA,NA,"","","","","Off","Off","On",40,30,30,"10.454","16.553","19.575","3","5","2","2","because they all could be selected as a wining box so i just figured id split the chances ","3.402","3.402","35.923","1","29","1","2","1","$0.00","123",0,1,"You have selected this box as your box.",3,"https://wharton.ca1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_byGtAtR4WsrhcqN","Right",30,"Left",379,494,0,"NA",40,30,30,0,1
"2019-09-25 11:48:25","2019-09-25 11:54:23","0","100","358","1","2019-09-25 11:54:23","R_1JVgeWaRLrnXvzr","","","","","anonymous","EN","3","1","1","2.355","6.067","7.225","3",NA,NA,NA,"","","","","","","",33.3,33.3,33.4,"8.294","196.814","203.877","19","3","7","4","Because it seems mathematically correct.","1.582","1.582","15.882","1","35","0","4","3","$0.00","123",0,0,"The computer has randomly selected this box as your box.",1,"https://wharton.ca1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_cZ26urzdWdrwgHr","Left",33.3,"Right",559,495,0,"NA",33.4,33.3,33.3,1,2
"2019-09-25 11:05:15","2019-09-25 11:08:34","0","100","199","1","2019-09-25 11:08:35","R_vZWwoUgEGTP0fm1","","","","","anonymous","EN","3","1","1","3.534","6.975","8.33","3",33.3,33.3,33.4,"7.36","21.519","22.528","5","","","",NA,NA,NA,"","","","","3","3","5","If it's truly random, they should all have equal amounts of winning.","4.955","4.955","25.265","1","31","1","3","3","$0.00","312",1,0,"The computer has randomly selected this box as your box.",2,"https://wharton.ca1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_6Ft5pvdFg2hzi5v","Middle",33.3,"Right",573,496,0,"NA",33.4,33.3,33.3,1,0
"2019-09-25 11:06:59","2019-09-25 11:11:43","0","100","284","1","2019-09-25 11:11:44","R_eUNCFcsYvPpaP3X","","","","","anonymous","EN","3","1","1","2.462","8.562","8.987","4",33,33,34,"4.194","90.728","94.122","20","","","",NA,NA,NA,"","","","","3","5","5","because it has a 1/3 chance of winning","10.194","10.194","52.947","1","43","0","4","2","$1.00","123",1,0,"The computer has randomly selected this box as your box.",2,"https://wharton.ca1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_6Ft5pvdFg2hzi5v","Middle",33,"Middle",363,497,0,"NA",34,33,33,1,0
"2019-09-25 11:23:54","2019-09-25 11:29:39","0","100","345","1","2019-09-25 11:29:39","R_1eXed3KCID2RUWL","","","","","anonymous","EN","1","1","2","1.178","2.543","3.413","3",NA,NA,NA,"","","","","","","",100,0,0,"6.153","6.153","10.534","1","6","6","6","different shape","3.82","7.956","24.419","6","65","1","4","3","$0.00","231",0,0,"The computer has randomly selected this box as your box.",1,"https://wharton.ca1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_cZ26urzdWdrwgHr","Left",100,"Right",293,498,0,"NA",100,0,0,0,2
"2019-09-25 11:00:23","2019-09-25 11:05:56","0","100","332","1","2019-09-25 11:05:57","R_dnHCqU6OIzwxTwJ","","","","","anonymous","EN","3","1","1","5.952","16.268","21.866","3",NA,NA,NA,"","","","","Off","Off","On",33.33,33.33,33.34,"18.118","47.306","59.331","14","10","10","10","Is the one I picked there for it has a 0.01 advantage.","9.923","40.88","44.094","2","23","1","4","1","$0.00","213",0,1,"You have selected this box as your box.",3,"https://wharton.ca1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_byGtAtR4WsrhcqN","Right",33.34,"Left",163,499,0,"NA",33.34,33.33,33.33,1,1
"2019-09-25 11:30:09","2019-09-25 11:32:50","0","100","160","1","2019-09-25 11:32:50","R_R2kAgKXOSfL8szD","","","","","anonymous","EN","3","1","1","2.7","6.615","8.249","3",33.4,33.3,33.3,"5.578","25.999","28.636","4","On","Off","Off",NA,NA,NA,"","","","","9","9","6","it's the first box, they all have about the same chance","2.39","2.39","18.286","1","20","1","2","1","$1.00","213",1,1,"You have selected this box as your box.",1,"https://wharton.ca1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_cZ26urzdWdrwgHr","Left",33.4,"Left",66,500,0,"NA",33.4,33.3,33.3,1,0
"2019-09-25 11:16:02","2019-09-25 11:30:22","0","100","860","1","2019-09-25 11:30:23","R_3oQRJlraVK1Kmtb","","","","","anonymous","EN","3","1","1","3.769","13.16","14.435","3",NA,NA,NA,"","","","","Off","On","Off",40,50,10,"99.907","114.234","117.628","3","10","10","10","just my instinct","64.784","148.035","150.626","3","40","0","4","2","$1.00","132",0,1,"You have selected this box as your box.",2,"https://wharton.ca1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_6Ft5pvdFg2hzi5v","Middle",50,"Middle",210,501,0,"NA",50,10,40,0,1
"2019-09-25 12:10:19","2019-09-25 12:15:52","0","100","332","1","2019-09-25 12:15:52","R_1l4c7HbB6jCMM1k","","","","","anonymous","EN","3","1","1","2.847","13.872","14.769","3",NA,NA,NA,"","","","","Off","On","Off",33,34,33,"14.917","48.332","51.118","9","7","7","7","After dividing up the percentages evenly for all 3 boxes, I gave my own box an extra 1% of hope because that's what was left over in order to reach 100% total.","4.112","4.112","96.972","1","40","1","3","1","$0.00","312",0,1,"You have selected this box as your box.",2,"https://wharton.ca1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_6Ft5pvdFg2hzi5v","Middle",34,"Left",32,502,0,"NA",34,33,33,1,1
"2019-09-25 11:31:35","2019-09-25 11:34:57","0","100","201","1","2019-09-25 11:34:57","R_2AXRZve56SJ2T8N","","","","","anonymous","EN","3","1","1","1.698","3.25","3.943","3",33.3,33.3,33.4,"1.929","25.6","29.048","6","Off","Off","On",NA,NA,NA,"","","","","10","10","10","There are 3 boxes. The winning box will be selected at random, making each box likely to be chosen as much as the other. Only 1 in 3 boxes will be chosen. Therefore, 1/3= 33.3%. But, I believe that with good luck and fortune my box had an additional .1% to be chosen. So, my right box had 33.4% rather than 33.3% as the other two. ","2.242","2.242","86.327","1","28","1","5","2","$0.00","312",1,1,"You have selected this box as your box.",3,"https://wharton.ca1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_byGtAtR4WsrhcqN","Right",33.4,"Middle",98,503,0,"NA",33.4,33.3,33.3,1,0
"2019-09-25 11:24:54","2019-09-25 11:29:24","0","100","270","1","2019-09-25 11:29:25","R_3qsxA3LT2QUmIXD","","","","","anonymous","EN","3","1","1","2.935","4.691","5.749","3",NA,NA,NA,"","","","","Off","On","Off",33,34,33,"5.532","45.866","48.166","5","3","3","3","It actually has an approximately 33% chance, but I had to make one 34% so the total would add up to 100%. I know how to do math.","2.35","55.583","74.609","3","50","1","5","2","$1.00","321",0,1,"You have selected this box as your box.",2,"https://wharton.ca1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_6Ft5pvdFg2hzi5v","Middle",34,"Middle",508,504,0,"NA",34,33,33,1,1
"2019-09-25 12:12:17","2019-09-25 12:15:12","0","100","174","1","2019-09-25 12:15:12","R_2AKJShexbV3RXoS","","","","","anonymous","EN","3","1","1","2.593","6.432","7.989","3",NA,NA,NA,"","","","","","","",33,34,33,"9.858","19.426","22.773","3","4","9","4","because i say so randomly","3.668","3.668","23.055","1","52","0","2","3","$0.00","312",0,0,"The computer has randomly selected this box as your box.",1,"https://wharton.ca1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_cZ26urzdWdrwgHr","Left",33,"Right",591,505,0,"NA",34,33,33,1,2
"2019-09-25 11:36:30","2019-09-25 11:39:23","0","100","172","1","2019-09-25 11:39:24","R_3nJo4CyENjKD1RD","","","","","anonymous","EN","3","1","1","1.905","6.013","6.504","4",33,34,33,"7.061","22.519","23.279","12","","","",NA,NA,NA,"","","","","3","2","0","It's about 1 in 3, which is what the description said.","7.585","7.585","38.07","1","32","0","4","2","$1.00","312",1,0,"The computer has randomly selected this box as your box.",2,"https://wharton.ca1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_6Ft5pvdFg2hzi5v","Middle",34,"Middle",345,506,0,"NA",34,33,33,1,0
"2019-09-25 11:13:09","2019-09-25 11:17:17","0","100","247","1","2019-09-25 11:17:17","R_6A6wiTBqYwCs0IV","","","","","anonymous","EN","3","1","1","2.07","4.005","5.016","3",NA,NA,NA,"","","","","","","",40,40,20,"16.065","16.065","21.133","1","3","4","3","It just seemed like it would be unlikely the be a winner.","20.695","91.735","119.184","2","43","0","4","3","$1.00","321",0,0,"The computer has randomly selected this box as your box.",3,"https://wharton.ca1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_byGtAtR4WsrhcqN","Right",20,"Right",164,507,0,"NA",40,20,40,0,2
"2019-09-25 11:32:20","2019-09-25 11:39:13","0","100","413","1","2019-09-25 11:39:13","R_2SIDj64DqFA6Sc3","","","","","anonymous","EN","3","1","1","2.71","9.81","10.441","3",NA,NA,NA,"","","","","","","",33,34,33,"35.567","50.752","53.506","5","3","10","3","Well I figured each have pretty much the same percent of chance but since 100 does not divide evenly into 3 I made my box 34","3.318","3.318","44.404","1","37","1","2","2","$1.00","312",0,0,"The computer has randomly selected this box as your box.",2,"https://wharton.ca1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_6Ft5pvdFg2hzi5v","Middle",34,"Middle",72,508,0,"NA",34,33,33,1,2
"2019-09-25 11:16:42","2019-09-25 11:19:56","0","100","194","1","2019-09-25 11:19:57","R_3D5rPnBRWbD9rq9","","","","","anonymous","EN","3","1","1","1.761","5.325","5.73","6",NA,NA,NA,"","","","","","","",0,0,100,"1.804","1.804","5.526","1","10","10","10","just a guess.","1.324","3.659","12.597","4","27","0","3","1","$0.00","132",0,0,"The computer has randomly selected this box as your box.",3,"https://wharton.ca1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_byGtAtR4WsrhcqN","Right",100,"Left",49,509,0,"NA",100,0,0,0,2
"2019-09-25 11:23:05","2019-09-25 11:27:11","0","100","246","1","2019-09-25 11:27:12","R_1Oqpo6ho8IHe6qz","","","","","anonymous","EN","3","1","1","3.983","7.333","8.668","3",NA,NA,NA,"","","","","Off","Off","On",33.3,33.4,33.3,"6.665","22.593","25.645","2","3","3","3","there are 3 boxes, so there is a 1/3 probability that it will be chosen","4.119","4.119","30.449","1","33","1","4","2","$0.00","123",0,1,"You have selected this box as your box.",3,"https://wharton.ca1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_byGtAtR4WsrhcqN","Right",33.3,"Middle",14,510,0,"NA",33.4,33.3,33.3,1,1
"2019-09-25 11:50:55","2019-09-25 11:54:07","0","100","192","1","2019-09-25 11:54:07","R_3GwGVRhfm9ZASsE","","","","","anonymous","EN","3","1","1","2.518","5.089","6.576","3",NA,NA,NA,"","","","","Off","Off","On",33,34,33,"22.748","28.915","32.391","3","3","2","2","all are equal and that's 1/3 per box","3.091","3.66","16.257","2","26","0","4","3","$1.00","312",0,1,"You have selected this box as your box.",3,"https://wharton.ca1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_byGtAtR4WsrhcqN","Right",33,"Right",580,511,0,"NA",34,33,33,1,1
"2019-09-25 12:19:02","2019-09-25 12:22:24","0","100","201","1","2019-09-25 12:22:24","R_OvRoNvTRAwZdykp","","","","","anonymous","EN","3","1","1","9.78","79.407","80.655","3",NA,NA,NA,"","","","","","","",33,34,33,"4.477","12.338","15.431","3","4","3","3","Statistically that seemed about right","9.742","9.742","11.017","1","37","1","5","3","$1.00","123",0,0,"The computer has randomly selected this box as your box.",3,"https://wharton.ca1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_byGtAtR4WsrhcqN","Right",33,"Right",268,512,0,"NA",34,33,33,1,2
"2019-09-25 11:02:51","2019-09-25 11:05:53","0","100","181","1","2019-09-25 11:05:53","R_21jhOHjgTCOF5qw","","","","","anonymous","EN","3","1","1","2.179","5.217","5.702","3",NA,NA,NA,"","","","","Off","On","Off",33.4,33.3,33.3,"8.811","19.759","24.962","6","5","3","4","I feel each box has about an equal chance of being selected.","9.503","22.307","22.669","2","24","0","4","2","$1.00","123",0,1,"You have selected this box as your box.",2,"https://wharton.ca1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_6Ft5pvdFg2hzi5v","Middle",33.3,"Middle",457,513,0,"NA",33.4,33.3,33.3,1,1
"2019-09-25 11:47:48","2019-09-25 11:49:41","0","100","112","1","2019-09-25 11:49:41","R_1P7BrHtnTBu3rM5","","","","","anonymous","EN","3","1","1","1.939","5.938","6.2","4",NA,NA,NA,"","","","","","","",33,34,33,"5.813","12.466","14.703","3","5","6","7","they all have an equal chance of being the winning box.","4.802","4.802","19.78","1","22","0","4","1","$0.00","312",0,0,"The computer has randomly selected this box as your box.",2,"https://wharton.ca1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_6Ft5pvdFg2hzi5v","Middle",34,"Left",80,514,0,"NA",34,33,33,1,2
"2019-09-25 12:07:30","2019-09-25 12:10:28","0","100","177","1","2019-09-25 12:10:28","R_2cbjtbmEiALd3QA","","","","","anonymous","EN","3","1","1","3.866","8.002","9.032","3",NA,NA,NA,"","","","","Off","On","Off",33,33,34,"7.878","19.886","26.532","4","3","3","5","That is approx the chance since there is three boxes.","3.907","3.907","24.817","1","54","1","4","3","$0.00","321",0,1,"You have selected this box as your box.",2,"https://wharton.ca1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_6Ft5pvdFg2hzi5v","Middle",33,"Right",469,515,0,"NA",34,33,33,1,1
"2019-09-25 12:01:40","2019-09-25 12:04:04","0","100","143","1","2019-09-25 12:04:04","R_3fr5MJlL7AtBUB9","","","","","anonymous","EN","2","3","2","0.872","3.094","4.321","3",NA,NA,NA,"","","","","Off","Off","On",30,30,40,"4.548","20.994","25","7","10","10","10","Im very confident and believe thats the one with the bonus","1.266","19.236","19.823","2","21","0","4","3","$1.00","231",0,1,"You have selected this box as your box.",3,"https://wharton.ca1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_byGtAtR4WsrhcqN","Right",40,"Right",352,516,0,"NA",40,30,30,0,1
"2019-09-25 11:05:38","2019-09-25 11:11:01","0","100","322","1","2019-09-25 11:11:01","R_5hxUhiqztNyl5hn","","","","","anonymous","EN","3","1","1","3.617","6.474","7.795","3",25,50,25,"12.857","165.168","170.324","28","Off","On","Off",NA,NA,NA,"","","","","5","0","3","just a guess ","1.456","1.456","29.8","1","43","1","3","3","$0.00","132",1,1,"You have selected this box as your box.",2,"https://wharton.ca1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_6Ft5pvdFg2hzi5v","Middle",50,"Right",509,517,0,"NA",50,25,25,0,0
"2019-09-25 11:03:02","2019-09-25 11:07:46","0","100","283","1","2019-09-25 11:07:46","R_3NyVCQ73NN2JYnr","","","","","anonymous","EN","3","1","1","5.153","13.526","14.518","4",33,34,33,"11.501","50.398","58.964","5","Off","On","Off",NA,NA,NA,"","","","","6","5","5","Just feel the box in the middle has a better chance then the outside box ","7.467","7.467","85.177","1","51","0","2","2","$1.00","321",1,1,"You have selected this box as your box.",2,"https://wharton.ca1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_6Ft5pvdFg2hzi5v","Middle",34,"Middle",568,518,0,"NA",34,33,33,1,0
"2019-09-25 11:52:53","2019-09-25 11:54:46","0","100","112","1","2019-09-25 11:54:47","R_2EGGwuPdxc6knHC","","","","","anonymous","EN","3","1","1","2.527","4.527","6.076","3",33,34,33,"3.898","3.898","11.175","1","Off","On","Off",NA,NA,NA,"","","","","6","6","6","It has a slightly larger chance because it is in the middle","2.663","4.67","27.592","2","50","1","4","1","$0.00","123",1,1,"You have selected this box as your box.",2,"https://wharton.ca1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_6Ft5pvdFg2hzi5v","Middle",34,"Left",328,519,0,"NA",34,33,33,1,0
"2019-09-25 11:41:58","2019-09-25 11:45:10","0","100","192","1","2019-09-25 11:45:11","R_3ixT6QHu9FUkFvG","","","","","anonymous","EN","3","1","1","2.104","6.76","7.505","3",33.3,33.3,33.4,"16.103","29.304","30.288","5","","","",NA,NA,NA,"","","","","4","3","3","I just felt it had a higher chance of being selected, felt lucky.","3.855","33.762","34.282","2","33","1","2","2","$0.00","213",1,0,"The computer has randomly selected this box as your box.",3,"https://wharton.ca1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_byGtAtR4WsrhcqN","Right",33.4,"Middle",150,520,0,"NA",33.4,33.3,33.3,1,0
"2019-09-25 11:01:22","2019-09-25 11:03:48","0","100","146","1","2019-09-25 11:03:48","R_1LvqstPPFNP3ghx","","","","","anonymous","EN","3","1","1","2.58","6.094","7.111","3",NA,NA,NA,"","","","","Off","Off","On",33,33,34,"12.242","12.242","19.065","1","5","5","5","It has a 1 out of 3 chance of being the winning box.","3.982","3.982","18.481","1","40","1","4","2","$0.00","321",0,1,"You have selected this box as your box.",3,"https://wharton.ca1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_byGtAtR4WsrhcqN","Right",34,"Middle",89,521,0,"NA",34,33,33,1,1
"2019-09-25 11:03:20","2019-09-25 11:09:13","0","100","353","1","2019-09-25 11:09:13","R_2b0IoHLN38yKeGt","","","","","anonymous","EN","3","1","1","3.322","12.409","14.448","3",34,33,33,"4.194","95.271","101.321","5","On","Off","Off",NA,NA,NA,"","","","","7","7","6","I want to believe that it is the winning box. 2 other boxes have a 33% chance. I gave my box an extra 1% for luck. ","6.293","78.383","83.836","8","27","1","3","3","$0.00","321",1,1,"You have selected this box as your box.",1,"https://wharton.ca1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_cZ26urzdWdrwgHr","Left",34,"Right",22,522,0,"NA",34,33,33,1,0
"2019-09-25 11:23:33","2019-09-25 11:26:34","0","100","180","1","2019-09-25 11:26:34","R_tFdzxqp57Q2Ene1","","","","","anonymous","EN","3","1","1","3.001","8.405","9.554","3",NA,NA,NA,"","","","","Off","Off","On",33.3,33.4,33.3,"14.089","44.31","47.795","11","4","4","4","If the boxes all have an equal chance of winning, I split 100% equally by 3.","5.972","5.972","32.701","1","32","1","2","2","$0.00","312",0,1,"You have selected this box as your box.",3,"https://wharton.ca1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_byGtAtR4WsrhcqN","Right",33.3,"Middle",392,523,0,"NA",33.4,33.3,33.3,1,1
"2019-09-25 11:00:09","2019-09-25 11:03:08","0","100","178","1","2019-09-25 11:03:08","R_u9BHUiemykmFqZr","","","","","anonymous","EN","3","1","1","1.876","5.612","6.375","3",NA,NA,NA,"","","","","Off","Off","On",40,35,25,"7.261","43.518","44.263","4","6","7","7","I thought all the boxes would have an equal chance of winning with some variation ","4.679","8.691","35.064","2","21","1","3","1","$0.00","132",0,1,"You have selected this box as your box.",3,"https://wharton.ca1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_byGtAtR4WsrhcqN","Right",25,"Left",92,524,0,"NA",40,25,35,0,1
"2019-09-25 12:06:57","2019-09-25 12:11:33","0","100","275","1","2019-09-25 12:11:33","R_2dSFNmlB7ujyffk","","","","","anonymous","EN","3","1","1","2.238","5.063","5.556","3",NA,NA,NA,"","","","","","","",33.34,33.33,33.33,"22.265","46.65","55.847","11","3","3","3","1/3 chance of randomly winning","2.748","2.748","17.32","1","30","1","5","2","$0.00","123",0,0,"The computer has randomly selected this box as your box.",3,"https://wharton.ca1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_byGtAtR4WsrhcqN","Right",33.33,"Middle",65,525,0,"NA",33.34,33.33,33.33,1,2
"2019-09-25 11:12:03","2019-09-25 11:14:12","0","100","129","1","2019-09-25 11:14:13","R_3JLb88M79bFFPZd","","","","","anonymous","EN","3","1","1","1.934","5.13","6.52","3",NA,NA,NA,"","","","","Off","Off","On",33,33,34,"4.739","9.468","11.372","3","3","3","3","The odds are about a third mathematically","2.528","2.528","26.183","1","32","0","4","2","$0.00","123",0,1,"You have selected this box as your box.",3,"https://wharton.ca1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_byGtAtR4WsrhcqN","Right",34,"Middle",429,526,0,"NA",34,33,33,1,1
"2019-09-25 12:04:55","2019-09-25 12:11:12","0","100","377","1","2019-09-25 12:11:13","R_1NwdfsTaAuyYkg3","","","","","anonymous","EN","3","1","1","3.095","5.949","7.257","3",NA,NA,NA,"","","","","","","",33,34,33,"1.173","121.383","138.868","34","4","8","5","it actually has about a 33.34 chance of getting picked but when I tried to enter decimals it would not let me. It has a 1 in 3 chance of winning because it will be selected randomly.","2.507","4.147","72.226","4","31","0","2","2","$1.00","231",0,0,"The computer has randomly selected this box as your box.",2,"https://wharton.ca1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_6Ft5pvdFg2hzi5v","Middle",34,"Middle",54,527,0,"NA",34,33,33,1,2
"2019-09-25 11:58:28","2019-09-25 12:00:46","0","100","138","1","2019-09-25 12:00:47","R_6xSsfBwqCYXHU8V","","","","","anonymous","EN","3","1","1","6.188","7.443","8.072","3",33.3,33.4,33.3,"6.402","22.04","24.241","5","On","Off","Off",NA,NA,NA,"","","","","5","5","5","If the selection process truly is random, then all three boxes should have an equal chance of being the winning box.","1.517","1.517","22.73","1","24","1","4","1","$1.00","123",1,1,"You have selected this box as your box.",1,"https://wharton.ca1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_cZ26urzdWdrwgHr","Left",33.3,"Left",554,528,0,"NA",33.4,33.3,33.3,1,0
"2019-09-25 11:33:52","2019-09-25 11:41:32","0","100","460","1","2019-09-25 11:41:33","R_2y165gaJqVKacnK","","","","","anonymous","EN","3","1","1","2.876","6.675","7.882","3",33,34,33,"15.991","179.865","183.057","8","Off","On","Off",NA,NA,NA,"","","","","5","5","5","I actually thought that it would be equal to the others, but the survey wouldn't allow me to enter 33% for each and continue, because it only equaled 99% and not 100%. ","14.222","14.222","59.268","1","30","1","2","2","$1.00","321",1,1,"You have selected this box as your box.",2,"https://wharton.ca1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_6Ft5pvdFg2hzi5v","Middle",34,"Middle",337,529,0,"NA",34,33,33,1,0
